member.id,age,gender,ad.group,prev.purchase,n.visit,predicted.incomeleve,visit.id,site.visit,purchase.prob,activity.level,time.spent.onwebsite,attention,purchased.after.visit,review
5892667,52,0,0,0,1,1,6133610,0,0.140086607312138,0,0,8,0,0
3406311,59,1,0,0,3,1,2283291,0,0.153421772479467,0,0,1,0,0
3406311,59,1,0,0,3,1,4101966,0,0.154999862181779,0,0,24,0,0
3406311,59,1,0,0,3,1,6405973,0,0.166429123372137,0,0,2,0,0
4583511,57,1,0,0,1,9,4396348,0,0.212339472683176,0,0,4,0,0
4034552,56,1,0,0,2,2,4456820,0,0.162586635551996,0,0,4,0,0
4034552,56,1,0,0,2,2,152134,0,0.162780818245875,0,0,8,0,0
1698873,53,0,0,0,2,2,6798707,0,0.151791781272739,0,0,3,0,0
1698873,53,0,0,0,2,2,4377950,0,0.15688640073731,0,0,6,0,0
5575034,62,1,0,1,1,1,6705311,0,0.221055613380999,0,0,12,0,0
584196,51,1,0,0,3,2,4746636,0,0.177263279425622,0,0,4,0,0
584196,51,1,0,0,3,2,1378215,0,0.165633204798019,0,0,5,0,0
584196,51,1,0,0,3,2,4530127,0,0.169275712857256,0,0,8,0,0
2015762,54,1,0,1,1,4,5652878,0,0.245304157252069,0,0,6,0,0
8203037,45,1,0,0,4,4,5239662,0,0.182660154222827,0,0,6,0,0
8203037,45,1,0,0,4,4,8912205,0,0.178916843976033,0,0,2,0,0
8203037,45,1,0,0,4,4,6973969,0,0.176226059145569,0,0,3,0,0
8203037,45,1,0,0,4,4,1142865,0,0.177808478117383,0,0,4,0,0
8391401,49,1,0,1,2,2,867122,0,0.229433945444995,0,0,6,0,0
8391401,49,1,0,1,2,2,4910861,0,0.223792150551706,0,0,2,0,0
9615180,46,1,1,0,1,3,5401501,0,0.173797554655142,0,0,12,0,0
3257227,49,1,0,0,2,2,9360128,0,0.163601974630109,0,0,9,0,0
3257227,49,1,0,0,2,2,2447127,0,0.164027147386893,0,0,3,0,0
5931495,55,1,0,3,1,1,8362511,1,0.357215355794864,3,3,9,1,1
5570987,58,1,0,0,1,2,4936716,0,0.170653221565693,0,0,6,0,0
9899796,57,1,1,1,1,1,7071216,0,0.226994400903952,0,0,18,0,0
5182986,51,0,0,1,2,2,2396001,0,0.208514847905328,0,0,3,0,0
5182986,51,0,0,1,2,2,3681856,0,0.207607343353349,0,0,3,0,0
4589402,59,1,0,0,2,1,7257389,0,0.167775734560745,0,0,8,0,0
4589402,59,1,0,0,2,1,7946509,0,0.16456297979029,0,0,2,0,0
2231169,59,1,0,2,1,1,1695521,1,0.300572916043087,3,4,12,1,1
760107,63,1,0,0,1,2,7255663,0,0.172682965280135,0,0,3,0,0
3304148,55,1,0,4,2,2,8029962,1,0.44880853773193,2,3,6,1,1
3304148,55,1,0,4,2,2,6021956,1,0.440616300313537,1,4,4,1,1
9231944,61,1,1,1,2,3,6476341,1,0.245261557792945,2,5,10,1,0
9231944,61,1,1,1,2,3,5544686,1,0.260442623015,3,4,12,1,1
7687429,60,1,0,0,2,2,2478077,0,0.181509008483783,0,0,15,0,0
7687429,60,1,0,0,2,2,2016509,0,0.177970319251662,0,0,12,0,0
1003379,62,1,0,1,2,3,6282970,0,0.247844063923319,0,0,1,0,0
1003379,62,1,0,1,2,3,1413905,0,0.235940027090062,0,0,20,0,0
7367968,58,0,0,0,1,1,3233871,0,0.141775784690463,0,0,4,0,0
74119,50,1,0,2,1,1,3573949,0,0.29115707083228,0,0,20,0,0
8921550,61,1,0,0,1,1,7803624,0,0.164566266253292,0,0,6,0,0
1027614,65,1,0,1,1,1,4284036,1,0.251031947863679,3,2,6,1,1
5916078,54,1,0,1,2,1,795139,0,0.230167606285248,0,0,3,0,0
5916078,54,1,0,1,2,1,2702884,0,0.207067944020775,0,0,2,0,0
3413091,50,1,0,1,1,6,6154290,0,0.252054152769842,0,0,6,0,0
3765414,57,1,0,1,2,2,6073730,0,0.239067462686754,0,0,3,0,0
3765414,57,1,0,1,2,2,6266970,0,0.221052776264539,0,0,3,0,0
8901060,48,1,0,1,2,2,5442796,0,0.225236953090238,0,0,8,0,0
8901060,48,1,0,1,2,2,2642781,0,0.221788356634615,0,0,5,0,0
9330233,65,0,1,0,1,5,4716940,0,0.174768310019438,0,0,3,0,0
4120161,49,1,0,0,2,1,5970553,0,0.152737641865577,0,0,2,0,0
4120161,49,1,0,0,2,1,4229576,0,0.15507855823667,0,0,4,0,0
5276595,55,1,0,1,1,3,6814782,0,0.236491499397692,0,0,6,0,0
861143,55,1,0,2,2,1,2690454,0,0.291291715040293,0,0,2,0,0
861143,55,1,0,2,2,1,5317866,1,0.297967691470952,2,1,2,0,0
9087755,55,1,1,1,2,3,8496084,1,0.253199935565548,3,5,15,1,1
9087755,55,1,1,1,2,3,9604086,0,0.233193346443091,0,0,4,0,0
7757087,61,1,0,2,2,3,8953770,0,0.307896313755163,0,0,3,0,0
7757087,61,1,0,2,2,3,7387925,0,0.301164232982305,0,0,4,0,0
5722201,52,1,0,0,2,2,5805728,0,0.167571036524113,0,0,2,0,0
5722201,52,1,0,0,2,2,7490244,0,0.173881896932327,0,0,2,0,0
8885126,59,0,0,1,2,1,2265596,0,0.206451744462329,0,0,2,0,0
8885126,59,0,0,1,2,1,3470532,0,0.204519966343531,0,0,6,0,0
4616648,55,1,0,3,1,1,8826345,1,0.362176301213427,2,2,4,0,0
4425023,57,1,0,0,2,1,48793,0,0.154493298682886,0,0,3,0,0
4425023,57,1,0,0,2,1,9508289,0,0.163213471482072,0,0,4,0,0
1974866,54,1,0,0,1,3,8512055,0,0.175549961811454,0,0,4,0,0
3769202,69,1,0,1,2,2,4755810,0,0.245461353752418,0,0,4,0,0
3769202,69,1,0,1,2,2,7009176,0,0.245142996182819,0,0,18,0,0
6061309,60,1,0,1,1,4,4527256,0,0.253683260304961,0,0,8,0,0
5439492,68,1,0,1,1,2,5720935,0,0.236901448044157,0,0,2,0,0
119401,47,1,0,0,1,1,7862721,0,0.159073235764587,0,0,6,0,0
9944752,58,0,1,2,2,4,4076047,1,0.294875319295991,4,1,4,0,0
9944752,58,0,1,2,2,4,3282353,1,0.297837218542329,3,4,12,1,1
8806400,52,1,0,2,2,4,3067907,0,0.31235998001394,0,0,6,0,0
8806400,52,1,0,2,2,4,811895,1,0.31748416063872,2,1,2,0,0
7483873,55,1,0,0,1,1,2885558,0,0.165461385177349,0,0,2,0,0
8163795,52,1,0,1,2,3,2658444,0,0.23252418069686,0,0,4,0,0
8163795,52,1,0,1,2,3,9060637,0,0.232905763542178,0,0,6,0,0
7839086,59,1,0,9,1,1,13063,1,0.765580706262517,2,7,14,1,1
7344754,53,1,0,3,1,2,3223302,1,0.366509423336046,1,9,9,1,1
4298282,58,1,0,1,1,2,1028794,0,0.232796055496571,0,0,4,0,0
5989885,55,1,0,0,1,3,8960004,0,0.177190017544684,0,0,6,0,0
357125,51,0,0,2,3,2,5137863,0,0.273171358320282,0,0,4,0,0
357125,51,0,0,2,3,2,4883904,0,0.279409969553062,0,0,3,0,0
357125,51,0,0,2,3,2,770574,0,0.282639105904787,0,0,12,0,0
7096466,56,0,0,1,1,2,4319465,0,0.210847460919226,0,0,4,0,0
3828759,55,1,0,2,1,3,5924404,1,0.312306634137001,3,2,6,1,1
8290167,60,1,0,2,2,2,3984346,1,0.319753435680112,1,9,9,0,0
8290167,60,1,0,2,2,2,3355182,0,0.302197179815422,0,0,9,0,0
6174261,55,1,0,1,1,2,98426,0,0.236794194652174,0,0,6,0,0
2374294,62,1,0,0,2,4,4941279,0,0.196587035629457,0,0,2,0,0
2374294,62,1,0,0,2,4,1179775,0,0.187880427914105,0,0,6,0,0
2244267,51,1,0,0,1,2,8140094,0,0.161405997704394,0,0,16,0,0
9705955,53,1,1,0,1,2,2907023,1,0.173396358188619,2,1,2,0,0
2173013,51,1,0,2,1,3,614240,0,0.301025730241268,0,0,4,0,0
9184079,63,1,1,0,1,1,9911090,0,0.159922671435457,0,0,8,0,0
3070865,57,1,0,1,2,2,2168275,0,0.23270352806815,0,0,2,0,0
3070865,57,1,0,1,2,2,5230430,0,0.231294781482028,0,0,15,0,0
5450608,59,1,0,0,2,4,3801641,0,0.193048420085702,0,0,3,0,0
5450608,59,1,0,0,2,4,376183,0,0.182402987402348,0,0,12,0,0
3583444,57,1,0,0,1,5,444685,0,0.197808428069808,0,0,8,0,0
6460655,55,1,0,1,1,6,9457332,0,0.266744778033633,0,0,3,0,0
9020836,49,1,1,1,1,4,6018391,0,0.235824404010752,0,0,4,0,0
9283382,53,1,1,0,2,3,4923444,0,0.17301928424399,0,0,3,0,0
9283382,53,1,1,0,2,3,2882343,0,0.172874131364006,0,0,16,0,0
8046930,60,1,0,0,2,2,5749757,0,0.168481909943218,0,0,2,0,0
8046930,60,1,0,0,2,2,4020440,0,0.170903935784396,0,0,2,0,0
1070599,57,0,0,0,1,1,4237552,0,0.140172315134499,0,0,4,0,0
5573487,53,1,0,1,2,4,9352192,0,0.23601304235648,0,0,4,0,0
5573487,53,1,0,1,2,4,9272565,0,0.246366273252259,0,0,3,0,0
2411003,57,1,0,1,2,1,9857867,0,0.229082664107462,0,0,15,0,0
2411003,57,1,0,1,2,1,6929649,0,0.236045073745683,0,0,9,0,0
8828848,56,1,0,0,3,3,4676374,0,0.183750930285877,0,0,4,0,0
8828848,56,1,0,0,3,3,8180391,0,0.173384835099573,0,0,6,0,0
8828848,56,1,0,0,3,3,3936888,0,0.177705922130183,0,0,8,0,0
8069869,57,1,0,0,1,4,33666,0,0.183561705949269,0,0,9,0,0
5876169,56,1,0,0,2,2,4752508,0,0.165721143836345,0,0,15,0,0
5876169,56,1,0,0,2,2,3230895,0,0.172366598291372,0,0,6,0,0
4627714,61,1,0,0,1,1,6649236,0,0.16626613237673,0,0,4,0,0
8472162,54,1,0,3,2,1,1623420,1,0.356148035414975,3,3,9,1,1
8472162,54,1,0,3,2,1,8472597,0,0.352197309794643,0,0,3,0,0
8966433,58,1,0,0,1,1,6506212,0,0.170657303130878,0,0,2,0,0
1292649,51,1,0,0,1,5,2884834,0,0.178409995519144,0,0,3,0,0
36125,58,0,0,1,2,5,7310342,0,0.234299754186812,0,0,4,0,0
36125,58,0,0,1,2,5,6196004,1,0.248216195676442,1,2,2,0,0
1286571,54,1,0,1,1,2,4191781,0,0.230293978800239,0,0,3,0,0
1825095,50,0,0,1,1,1,2323490,0,0.208989339177718,0,0,2,0,0
9842463,55,1,1,0,2,1,6715664,0,0.166679579091829,0,0,3,0,0
9842463,55,1,1,0,2,1,7273877,0,0.164836073096811,0,0,2,0,0
7608001,51,0,0,1,1,6,1804521,0,0.243807071866495,0,0,2,0,0
8675315,62,1,0,0,1,1,4865136,0,0.158041612937521,0,0,9,0,0
9817622,53,1,1,0,3,2,2158421,0,0.168069953737541,0,0,3,0,0
9817622,53,1,1,0,3,2,1380467,0,0.171962898142652,0,0,12,0,0
9817622,53,1,1,0,3,2,2664521,0,0.165342471924039,0,0,3,0,0
209566,55,0,0,2,1,1,6322662,1,0.28873127928043,1,3,3,0,0
8696389,55,1,0,2,1,1,7645799,0,0.291877578910896,0,0,4,0,0
4494144,52,1,0,1,2,1,2588851,0,0.21989124069038,0,0,4,0,0
4494144,52,1,0,1,2,1,7887642,0,0.218396599697859,0,0,3,0,0
6469030,57,1,0,0,1,3,1562298,0,0.174086735594074,0,0,6,0,0
6891705,56,1,0,2,1,2,3498457,1,0.30627338620606,3,8,24,1,1
8662003,56,1,0,2,1,3,4126206,0,0.308054827752202,0,0,21,0,0
4102434,57,1,0,0,1,3,9748586,0,0.186357189970205,0,0,12,0,0
7384320,55,1,0,1,1,4,8718113,0,0.241001336280069,0,0,3,0,0
6742709,49,1,0,1,1,2,5042516,1,0.24102227046536,3,4,12,1,1
3598064,55,1,0,2,2,2,205914,0,0.276357591218431,0,0,6,0,0
3598064,55,1,0,2,2,2,1781608,0,0.300413106207814,0,0,4,0,0
2452280,52,1,0,0,3,3,7196976,0,0.163183977081321,0,0,3,0,0
2452280,52,1,0,0,3,3,1662689,0,0.159863491988317,0,0,3,0,0
2452280,52,1,0,0,3,3,3360513,0,0.17446731693104,0,0,6,0,0
416581,52,1,0,2,4,2,2321379,0,0.297811142213621,0,0,16,0,0
416581,52,1,0,2,4,2,9867400,1,0.304105790031586,3,2,6,1,1
416581,52,1,0,2,4,2,2650564,0,0.297058755947965,0,0,6,0,0
416581,52,1,0,2,4,2,9369156,0,0.287647427967141,0,0,2,0,0
9035285,68,1,1,1,2,2,8964088,0,0.232043964585154,0,0,24,0,0
9035285,68,1,1,1,2,2,6773241,1,0.255498144251506,2,2,4,0,0
9705582,52,1,1,0,1,2,2535113,0,0.170697331016779,0,0,1,0,0
6150887,59,0,0,0,1,4,8275702,0,0.17036053477787,0,0,28,0,0
3700319,50,0,0,2,1,1,472793,0,0.274952894262187,0,0,8,0,0
6174492,55,1,0,2,1,1,8617848,0,0.284694763428975,0,0,8,0,0
5825895,49,1,0,1,1,1,4449773,0,0.210771633449188,0,0,1,0,0
597220,58,1,0,4,2,2,1423779,1,0.434296228215337,4,2,8,1,0
597220,58,1,0,4,2,2,2316557,1,0.427685715020292,3,1,3,0,0
9584417,56,0,1,0,3,4,8999227,0,0.163647491148697,0,0,3,0,0
9584417,56,0,1,0,3,4,8264300,0,0.167450602092243,0,0,4,0,0
9584417,56,0,1,0,3,4,3029628,1,0.178527164341223,3,2,6,1,0
7165450,58,1,0,1,3,3,7219284,0,0.248735100433182,0,0,2,0,0
7165450,58,1,0,1,3,3,7187285,1,0.251960372125495,3,1,3,0,0
7165450,58,1,0,1,3,3,9962379,0,0.236810256110771,0,0,2,0,0
8357578,57,1,0,0,2,2,8379837,0,0.176190648856806,0,0,6,0,0
8357578,57,1,0,0,2,2,5284665,0,0.177633899300144,0,0,2,0,0
4185480,55,1,0,0,1,3,820991,0,0.171258874177607,0,0,14,0,0
7122081,60,0,0,3,2,5,3744076,1,0.37310225274986,2,3,6,1,1
7122081,60,0,0,3,2,5,5829723,1,0.377610835317523,3,2,6,1,0
3271662,59,1,0,0,1,6,6118230,0,0.202438843562702,0,0,12,0,0
3579515,50,0,0,0,2,3,5832634,0,0.15694945496015,0,0,1,0,0
3579515,50,0,0,0,2,3,3700271,0,0.151423992289462,0,0,6,0,0
1920948,56,1,0,1,1,3,617539,0,0.2429057566926,0,0,2,0,0
3285057,61,1,0,2,1,3,1538047,1,0.316869167499162,3,1,3,0,0
2918079,57,0,0,0,2,4,2776465,0,0.156824813455865,0,0,12,0,0
2918079,57,0,0,0,2,4,2160623,0,0.158637614646769,0,0,2,0,0
3494240,60,1,0,1,1,3,8057911,0,0.247047465980883,0,0,6,0,0
4872383,56,1,0,0,1,1,9487300,0,0.168526996638359,0,0,6,0,0
9663785,56,1,1,0,1,2,2144852,0,0.169326490307179,0,0,2,0,0
5237063,51,1,0,4,2,2,8790566,1,0.429742435178379,2,2,4,0,0
5237063,51,1,0,4,2,2,968802,1,0.427913300126643,3,1,3,0,0
8009133,56,0,0,1,1,1,23892,0,0.216115821044803,0,0,6,0,0
5807750,50,0,0,3,1,3,1963581,0,0.34558846727469,0,0,3,0,0
6294238,62,1,0,5,1,2,5040680,1,0.500973834752864,2,5,10,1,1
8439022,57,1,0,1,1,2,6239546,0,0.228865762739961,0,0,4,0,0
6632726,51,1,0,1,1,2,3551114,0,0.238895339986708,0,0,2,0,0
5198104,56,0,0,1,2,1,6772296,1,0.223451676442298,2,1,2,0,0
5198104,56,0,0,1,2,1,609484,1,0.22451984968607,4,1,4,0,0
3317113,63,1,0,3,3,2,4151770,1,0.381804695240887,3,1,3,0,0
3317113,63,1,0,3,3,2,6031570,1,0.375078038332575,3,2,6,0,0
3317113,63,1,0,3,3,2,8948272,1,0.369468799622384,2,2,4,1,1
6162246,56,1,0,3,1,2,1413561,1,0.381141361518796,3,2,6,1,0
5813639,55,1,0,1,1,1,5109921,0,0.233685583667051,0,0,3,0,0
5952041,49,1,0,0,2,4,1424608,0,0.18301083058676,0,0,6,0,0
5952041,49,1,0,0,2,4,9866930,0,0.163349284068352,0,0,20,0,0
583639,67,1,0,2,4,3,4872113,1,0.320346460599435,3,6,18,1,1
583639,67,1,0,2,4,3,7149858,1,0.317569941620905,3,3,9,1,0
583639,67,1,0,2,4,3,1440275,1,0.321589983855714,2,3,6,0,0
583639,67,1,0,2,4,3,9563480,0,0.314039640521329,0,0,4,0,0
7403083,58,0,0,1,2,3,7930335,0,0.215402037144211,0,0,4,0,0
7403083,58,0,0,1,2,3,9785361,0,0.218619897277452,0,0,1,0,0
4928173,55,1,0,2,1,7,6545478,0,0.325536514209245,0,0,2,0,0
9982096,57,1,1,0,1,2,763593,1,0.180285097287397,2,1,2,0,0
5411542,52,1,0,0,1,5,8362413,0,0.197148101039654,0,0,8,0,0
408143,49,1,0,2,2,3,7522336,1,0.315632898904118,3,5,15,1,0
408143,49,1,0,2,2,3,6052065,0,0.300143122051017,0,0,6,0,0
2018897,53,1,0,1,1,2,7331673,0,0.238007101989047,0,0,4,0,0
3605092,60,1,0,1,1,1,1280516,0,0.223489043362845,0,0,2,0,0
1161057,56,1,0,1,1,1,1654395,0,0.223240464983768,0,0,12,0,0
5582408,52,1,0,0,2,2,3423475,0,0.166507179211994,0,0,4,0,0
5582408,52,1,0,0,2,2,5045898,0,0.16085179643555,0,0,9,0,0
2350525,51,0,0,0,4,1,2294618,0,0.150729373416425,0,0,2,0,0
2350525,51,0,0,0,4,1,5491805,0,0.139820000646169,0,0,3,0,0
2350525,51,0,0,0,4,1,746930,0,0.147582469218384,0,0,6,0,0
2350525,51,0,0,0,4,1,2594978,0,0.135693611658577,0,0,1,0,0
3126728,51,1,0,0,2,2,4049257,0,0.167617692872895,0,0,12,0,0
3126728,51,1,0,0,2,2,5331791,0,0.169325426974936,0,0,4,0,0
5011261,58,1,0,0,2,3,2025341,0,0.177440778431147,0,0,6,0,0
5011261,58,1,0,0,2,3,6145320,0,0.167339012253729,0,0,4,0,0
3739023,56,0,0,0,2,1,6213030,0,0.14363465626882,0,0,6,0,0
3739023,56,0,0,0,2,1,660212,0,0.145740943769583,0,0,6,0,0
3665982,56,1,0,1,2,1,3773924,0,0.224684991191919,0,0,8,0,0
3665982,56,1,0,1,2,1,4568703,0,0.221266841550847,0,0,4,0,0
20689,63,1,0,4,1,2,7701015,1,0.4603067761216,2,1,2,0,0
6337250,53,1,0,0,1,6,5628434,0,0.182151067801315,0,0,6,0,0
4108375,53,0,0,0,1,3,977468,0,0.159937178451513,0,0,6,0,0
3544347,63,1,0,1,2,5,4271193,0,0.259902213821858,0,0,6,0,0
3544347,63,1,0,1,2,5,9763739,0,0.263493537670935,0,0,4,0,0
6106581,61,1,0,4,1,1,7104087,1,0.433348480586139,2,2,4,1,1
4936735,53,1,0,1,1,3,8954305,0,0.246894320444394,0,0,6,0,0
7120398,53,1,0,0,1,3,1408657,0,0.171466930671261,0,0,6,0,0
9952441,59,1,1,1,2,2,9874914,1,0.242890430657032,4,1,4,0,0
9952441,59,1,1,1,2,2,4525570,1,0.242086702258587,1,3,3,0,0
4964109,57,1,0,0,3,2,3562308,0,0.170343625009753,0,0,3,0,0
4964109,57,1,0,0,3,2,9746185,0,0.157673295411499,0,0,8,0,0
4964109,57,1,0,0,3,2,5528035,0,0.166105971255158,0,0,3,0,0
7492066,59,1,0,2,1,2,2944487,0,0.30256813128722,0,0,9,0,0
8411857,58,0,0,1,1,4,9105175,0,0.233878634023206,0,0,3,0,0
5554068,58,1,0,0,1,4,6783115,0,0.189496641642672,0,0,2,0,0
5924666,51,1,0,0,1,3,1378584,0,0.161662896226848,0,0,15,0,0
1527924,63,1,0,1,1,1,902513,0,0.233341674841504,0,0,9,0,0
183930,60,0,0,4,1,2,3497158,0,0.407910993864405,0,0,6,0,0
3867527,59,1,0,2,1,1,9966919,0,0.289639031728986,0,0,4,0,0
8402837,56,1,0,1,1,3,2014832,0,0.231845255445458,0,0,8,0,0
1974334,58,1,0,0,1,2,7467494,0,0.157332637059607,0,0,12,0,0
7188047,49,1,0,1,1,4,3305290,0,0.235100913329141,0,0,6,0,0
8716021,49,1,0,0,3,2,6599531,0,0.161415590508046,0,0,4,0,0
8716021,49,1,0,0,3,2,874833,0,0.167478458811051,0,0,12,0,0
8716021,49,1,0,0,3,2,3863993,0,0.165635407958117,0,0,6,0,0
2232902,57,1,0,0,1,1,9079063,0,0.158610174424144,0,0,4,0,0
4063215,55,1,0,0,5,1,7469596,0,0.159872363375704,0,0,6,0,0
4063215,55,1,0,0,5,1,1528452,0,0.151341768662458,0,0,1,0,0
4063215,55,1,0,0,5,1,7768546,0,0.170263465658883,0,0,2,0,0
4063215,55,1,0,0,5,1,3832879,0,0.149633365679426,0,0,2,0,0
4063215,55,1,0,0,5,1,183810,0,0.157485853627379,0,0,3,0,0
3379476,55,1,0,1,2,3,2448377,1,0.249431691702232,4,1,4,0,0
3379476,55,1,0,1,2,3,5752998,0,0.242622778621559,0,0,8,0,0
2817274,50,0,0,1,1,5,5784100,0,0.239576678833972,0,0,4,0,0
9923646,59,1,1,0,1,2,8023801,0,0.164838502769929,0,0,8,0,0
6439088,41,1,0,0,1,1,7406201,0,0.154098876070393,0,0,12,0,0
287295,49,1,0,4,1,4,4749695,1,0.437482600224073,1,2,2,0,0
2840281,61,1,0,4,2,1,5245663,1,0.441803954474822,4,1,4,0,0
2840281,61,1,0,4,2,1,7856072,0,0.418408262455789,0,0,9,0,0
8142922,67,1,0,1,1,5,1682206,0,0.264941219901839,0,0,2,0,0
6784788,51,1,0,0,4,2,845255,0,0.164575437677543,0,0,3,0,0
6784788,51,1,0,0,4,2,123570,0,0.166458251142479,0,0,2,0,0
6784788,51,1,0,0,4,2,5262994,0,0.161176795356358,0,0,4,0,0
6784788,51,1,0,0,4,2,5889765,0,0.164227367355498,0,0,2,0,0
1855419,47,1,0,0,1,3,4611964,0,0.171612907778485,0,0,4,0,0
290432,50,1,0,1,1,2,378840,0,0.230938939005586,0,0,6,0,0
8557270,61,1,0,0,1,4,543800,0,0.185526196450036,0,0,2,0,0
5806422,52,0,0,3,3,1,3312756,1,0.338168298141435,2,2,4,0,0
5806422,52,0,0,3,3,1,4713774,1,0.348781991266984,2,2,4,0,0
5806422,52,0,0,3,3,1,2241832,0,0.334308158399621,0,0,3,0,0
1954309,56,0,0,2,1,1,1087700,1,0.283328270199251,3,1,3,0,0
4676573,57,1,0,0,2,1,4137244,0,0.166941334872078,0,0,8,0,0
4676573,57,1,0,0,2,1,8522509,0,0.170523281718862,0,0,3,0,0
3578085,63,1,0,0,1,3,7665727,0,0.178420989452948,0,0,3,0,0
655537,56,1,0,1,5,8,6090020,0,0.278947729494313,0,0,3,0,0
655537,56,1,0,1,5,8,1314978,0,0.265778553116192,0,0,2,0,0
655537,56,1,0,1,5,8,8895448,0,0.267545556764374,0,0,24,0,0
655537,56,1,0,1,5,8,3333709,0,0.272722004287454,0,0,4,0,0
655537,56,1,0,1,5,8,2566349,0,0.274215659542763,0,0,6,0,0
9324840,57,1,1,1,2,2,1581673,0,0.235227976571098,0,0,6,0,0
9324840,57,1,1,1,2,2,8059230,1,0.244964594955645,1,2,2,0,0
4953329,53,0,0,5,2,5,2368039,0,0.482276892858476,0,0,18,0,0
4953329,53,0,0,5,2,5,6845623,1,0.498460651279621,2,3,6,1,1
2138045,58,1,0,4,3,2,8129675,1,0.427152027337346,3,4,12,1,1
2138045,58,1,0,4,3,2,8526221,1,0.438629858133543,4,4,16,1,1
2138045,58,1,0,4,3,2,6467418,1,0.440205866957131,2,3,6,0,0
1251330,58,1,0,0,1,2,7652707,0,0.17045459875978,0,0,3,0,0
7372554,59,1,0,0,2,1,260860,0,0.156338188988614,0,0,3,0,0
7372554,59,1,0,0,2,1,6916883,0,0.172886877406218,0,0,6,0,0
5462465,60,1,0,2,1,1,3300278,0,0.287198377998119,0,0,4,0,0
4795172,63,1,0,0,2,5,1675529,0,0.19618395457098,0,0,4,0,0
4795172,63,1,0,0,2,5,2535916,0,0.188986538473239,0,0,8,0,0
6357191,45,1,0,0,1,4,8246271,0,0.168919925837977,0,0,12,0,0
2700605,62,1,0,2,1,1,5816003,1,0.300241714013014,2,3,6,1,1
7076766,52,1,0,0,1,3,8357325,0,0.173680965574526,0,0,3,0,0
5422981,49,1,0,2,2,2,3312382,0,0.28543343778325,0,0,8,0,0
5422981,49,1,0,2,2,2,7119744,0,0.287750523846635,0,0,12,0,0
3021549,56,1,0,4,1,3,5116732,1,0.443980630530752,3,3,9,1,1
3413350,60,0,0,3,1,3,2984725,1,0.367684024805268,1,1,1,0,0
9022223,48,0,1,0,1,6,1482406,0,0.173489564268836,0,0,1,0,0
8666321,51,1,0,1,4,4,6544006,0,0.235146411853699,0,0,3,0,0
8666321,51,1,0,1,4,4,5813197,0,0.2443149573989,0,0,3,0,0
8666321,51,1,0,1,4,4,7597056,0,0.235822567771317,0,0,3,0,0
8666321,51,1,0,1,4,4,4039496,1,0.254365965075355,4,1,4,0,0
8296123,54,1,0,1,2,5,2000973,0,0.256017498345686,0,0,2,0,0
8296123,54,1,0,1,2,5,7324946,0,0.256300823639865,0,0,3,0,0
6071640,55,1,0,3,1,2,5915779,1,0.37256513782264,3,6,18,1,1
4614115,52,1,0,3,1,1,4051338,1,0.358013195569425,3,4,12,1,1
5540241,65,1,0,6,1,2,2925694,1,0.581294166202148,4,1,4,1,0
6531609,54,1,0,0,2,3,9964335,0,0.178183505333754,0,0,6,0,0
6531609,54,1,0,0,2,3,4737168,0,0.177392625755428,0,0,2,0,0
8642392,61,1,0,3,1,3,1368663,1,0.383124235668024,4,1,4,0,0
9377334,52,1,1,0,2,4,1200337,0,0.184496862126182,0,0,2,0,0
9377334,52,1,1,0,2,4,3998566,0,0.181098863488312,0,0,5,0,0
66598,55,0,0,4,1,1,5626993,1,0.403543264439395,3,2,6,0,0
6439767,60,1,0,0,1,2,3601337,0,0.17678774005287,0,0,2,0,0
3869693,58,1,0,0,1,3,5459931,0,0.173870586081312,0,0,2,0,0
1297194,61,0,0,0,1,1,2786450,0,0.148178806865156,0,0,3,0,0
6465703,49,0,0,2,1,4,1186043,1,0.299830439535634,3,1,3,0,0
4221784,52,1,0,0,1,2,6989632,0,0.15953347007989,0,0,6,0,0
1480921,57,1,0,3,1,1,6853097,0,0.354771693122971,0,0,2,0,0
3956540,55,1,0,2,1,3,2897198,1,0.318209608586141,2,1,2,0,0
2653984,56,1,0,0,1,4,4443563,0,0.177607840191277,0,0,9,0,0
3481686,56,0,0,1,1,6,4642702,0,0.242552852558036,0,0,9,0,0
6942136,54,1,0,2,3,1,1613498,1,0.297160048920646,2,4,8,0,0
6942136,54,1,0,2,3,1,218841,1,0.298212670440384,3,1,3,0,0
6942136,54,1,0,2,3,1,5177842,1,0.301187627030221,3,3,9,0,0
5068663,49,1,0,0,2,6,2341363,0,0.202675224143604,0,0,4,0,0
5068663,49,1,0,0,2,6,3897610,0,0.19937117702884,0,0,6,0,0
872697,51,1,0,5,1,4,4042006,1,0.514021877656037,2,2,4,1,1
3853912,47,1,0,0,1,1,6808920,0,0.14986444978773,0,0,6,0,0
9853758,57,1,1,3,1,3,2459777,1,0.386515990502533,3,2,6,1,0
8780126,62,1,0,1,1,2,2215505,0,0.240105831567758,0,0,6,0,0
6228944,52,1,0,0,1,1,1533872,0,0.156064571455695,0,0,3,0,0
9923353,56,1,1,0,1,1,7844899,0,0.160731120256659,0,0,3,0,0
8634181,56,1,0,2,2,1,5108049,1,0.30361984066722,2,1,2,0,0
8634181,56,1,0,2,2,1,9778740,1,0.301212300576286,3,2,6,1,0
2646178,57,0,0,1,1,2,115613,0,0.218237146064701,0,0,10,0,0
